term_str,x,y,n,max_pos,logn
able,24.623459,27.408487,294.0,JJ,5.683579767338681
absence,13.684974,-29.137094,100.0,NN,4.605170185988092
account,20.088657,-24.987366,188.0,NN,5.236441962829949
achilles,3.0024807,-3.4684744,379.0,NNP,5.937536205082426
act,4.780595,-18.45289,116.0,NN,4.7535901911063645
action,10.861077,-17.336117,87.0,NN,4.465908118654584
added,29.304958,33.8629,235.0,VBD,5.459585514144159
addressed,6.9431443,38.524834,66.0,VBD,4.189654742026425
advanced,-3.2519932,44.17269,81.0,VBD,4.394449154672439
advice,25.815779,-29.827522,89.0,NN,4.48863636973214
affection,16.536524,-24.497175,75.0,NN,4.31748811353631
afraid,26.946766,13.791389,453.0,JJ,6.115892125483034
afternoon,-34.298576,-40.911663,161.0,NN,5.081404364984463
age,8.131167,-34.58943,335.0,NN,5.814130531825066
ago,-2.8640437,23.280869,378.0,RB,5.934894195619588
ah,39.816315,22.567715,291.0,NN,5.673323267171493
ahead,-11.490859,25.51512,244.0,RB,5.497168225293202
aid,13.725905,-36.674423,185.0,NN,5.220355825078324
air,-45.290115,9.616378,829.0,NN,6.720220155135295
alarm,-3.4438517,-12.346978,66.0,NN,4.189654742026425
alas,25.587193,32.264282,103.0,NN,4.634728988229636
alive,27.580961,4.6207333,268.0,JJ,5.5909869805108565
allow,55.092056,3.9779167,111.0,VB,4.709530201312334
allowed,24.017242,28.057371,148.0,VBN,4.997212273764115
aloud,5.986586,19.265892,132.0,NN,4.882801922586371
amid,-43.932487,37.797615,66.0,IN,4.189654742026425
amidst,-43.672523,38.068745,151.0,IN,5.017279836814924
ample,-31.07098,-13.953642,83.0,JJ,4.418840607796598
ancient,-6.943221,-39.50993,174.0,JJ,5.159055299214529
anger,3.1637588,-26.439056,157.0,NN,5.056245805348308
angry,16.313877,9.779238,303.0,JJ,5.713732805509369
anguish,8.882565,-30.314112,61.0,NN,4.110873864173311
answer,38.676952,-5.695673,560.0,NN,6.327936783729195
answered,32.683014,33.374348,813.0,VBD,6.70073110954781
anxious,15.876635,10.190397,165.0,JJ,5.10594547390058
apartment,-20.417807,-3.9552824,61.0,NN,4.110873864173311
appear,11.045222,-9.7758255,132.0,VB,4.882801922586371
appearance,11.94916,-27.58223,151.0,NN,5.017279836814924
appeared,8.537848,50.706997,338.0,VBD,5.823045895483019
appears,8.021946,-10.971213,66.0,VBZ,4.189654742026425
approach,-22.052538,13.74801,102.0,NN,4.624972813284271
approached,3.2387588,38.85838,100.0,VBD,4.605170185988092
approaching,-18.742502,-16.671352,68.0,VBG,4.219507705176107
arm,-35.963417,-23.62937,824.0,NN,6.714170529909472
armies,-11.849844,-39.144848,86.0,NNS,4.454347296253507
armour,-36.802242,-15.342488,84.0,NN,4.430816798843313
arms,-40.11936,-16.98517,1132.0,NNS,7.0317412587631285
arrived,6.1708717,48.85124,154.0,VBD,5.0369526024136295
arrow,-29.233067,-9.430764,218.0,NN,5.384495062789089
arrows,-40.25353,-11.706719,214.0,NNS,5.365976015021851
art,-0.70021176,-39.662712,125.0,NN,4.8283137373023015
aside,-31.504711,35.286194,329.0,RB,5.796057750765372
ask,55.388374,7.359368,597.0,VB,6.391917113392602
asked,30.603779,35.29212,1626.0,VBD,7.3938782901077555
asleep,-21.031519,29.077654,238.0,RB,5.472270673671475
aspect,-15.187781,-13.023116,62.0,NN,4.127134385045092
attempt,43.485497,-5.82848,99.0,NN,4.59511985013459
attend,8.637025,-14.049413,127.0,VB,4.844187086458591
attention,16.645807,-27.843193,163.0,NN,5.093750200806762
awake,8.758787,6.3438087,96.0,NN,4.564348191467836
aware,24.943254,11.796227,111.0,JJ,4.709530201312334
away,-29.337107,33.194386,2352.0,RB,7.763021309018518
awful,-17.571474,-17.760136,109.0,JJ,4.6913478822291435
ay,39.93183,23.132305,106.0,NN,4.663439094112067
bad,21.540108,-7.910188,440.0,JJ,6.0867747269123065
bade,-0.7733923,31.212208,70.0,VBD,4.248495242049359
band,-44.276123,-12.4058,116.0,NN,4.7535901911063645
bands,-10.961721,-37.593033,93.0,NN,4.532599493153256
bank,-40.084457,16.205826,182.0,NN,5.204006687076795
bare,-43.83745,-7.853862,192.0,NN,5.2574953720277815
battle,-47.40194,-4.4981775,595.0,NN,6.38856140554563
beadle,9.715689,-0.7899937,85.0,NN,4.442651256490317
bear,53.90316,-0.28548878,707.0,VB,6.561030665896573
bearing,-19.759233,-11.870083,92.0,NN,4.5217885770490405
beat,-18.276745,18.311016,203.0,NN,5.313205979041787
beautiful,-22.773674,2.191638,306.0,JJ,5.723585101952381
beauty,6.6265063,-32.721622,164.0,NN,5.099866427824199
bed,-34.580273,26.169024,941.0,NN,6.846943139585379
beds,-16.137165,-28.673615,105.0,NNS,4.653960350157523
beg,50.294304,5.229072,151.0,VB,5.017279836814924
began,27.667282,43.59495,945.0,VBD,6.851184927493743
begin,54.805725,-4.3741374,137.0,VB,4.919980925828125
beginning,17.225813,0.78759867,154.0,VBG,5.0369526024136295
begun,16.907291,43.723778,153.0,VBN,5.030437921392435
beheld,2.9467556,37.829502,98.0,VBD,4.584967478670572
behold,52.456333,-9.1913,113.0,VB,4.727387818712341
believe,50.607357,14.034929,560.0,VBP,6.327936783729195
believed,20.737617,40.509987,160.0,VBD,5.075173815233827
bell,-32.348263,4.7707605,183.0,NN,5.209486152841421
bend,53.52086,-7.8560247,121.0,VB,4.795790545596741
bending,-14.500559,43.652744,88.0,VBG,4.477336814478207
beneath,-40.69885,36.964687,901.0,IN,6.803505257608338
bent,-14.760766,45.12013,220.0,NN,5.393627546352362
best,27.347311,-4.96161,845.0,JJS,6.739336627357174
better,39.067112,-13.89766,1207.0,JJR,7.095893221097532
bid,42.50877,40.299778,162.0,VB,5.087596335232384
big,-25.345484,3.3365548,489.0,JJ,6.192362489474872
bird,-8.829503,-10.681211,269.0,NN,5.594711379601839
birds,-9.099121,-25.36842,239.0,NNS,5.476463551931511
birth,17.441996,-31.57143,140.0,NN,4.941642422609304
bit,1.3193234,-14.646713,313.0,NN,5.746203190540153
bitter,0.94870806,-4.3799562,141.0,JJ,4.948759890378168
black,-58.213093,7.4245505,2008.0,JJ,7.60489448081162
blaze,-43.13132,-2.117312,92.0,NN,4.5217885770490405
bless,49.65716,-3.2524538,103.0,NN,4.634728988229636
blew,-13.802271,40.435543,152.0,VBD,5.0238805208462765
blind,4.653043,0.99995166,205.0,NN,5.3230099791384085
blood,-41.658623,-15.738249,1286.0,NN,7.1592919047975645
blow,-25.123243,8.483326,270.0,NN,5.598421958998375
blue,-56.87493,8.183704,497.0,JJ,6.208590026096629
board,-34.04122,24.7413,152.0,NN,5.0238805208462765
boat,-21.909302,-6.869986,188.0,NN,5.236441962829949
boats,-16.427582,-25.957758,95.0,NNS,4.553876891600541
body,-25.923338,-18.889374,346.0,NN,5.846438775057725
bold,-46.305855,-17.864557,264.0,JJ,5.575949103146316
bones,9.195975,-38.83441,233.0,NNS,5.4510384535657
book,-9.154807,-12.160799,285.0,NN,5.652489180268651
books,-15.627757,-25.556616,153.0,NNS,5.030437921392435
bore,2.3258631,31.548134,222.0,VBD,5.402677381872279
born,17.24724,-1.8686866,304.0,VBN,5.717027701406222
borne,-5.684531,38.578957,98.0,VBN,4.584967478670572
bosom,-26.487604,-21.030216,90.0,NN,4.499809670330265
bound,-31.314339,9.800731,267.0,NN,5.58724865840025
bow,-29.714832,-11.041275,300.0,NN,5.703782474656201
bowed,-0.69316125,36.108086,168.0,VBD,5.123963979403259
bowl,-26.05586,-6.8698277,102.0,NN,4.624972813284271
box,-22.987658,-10.907474,110.0,NN,4.700480365792417
boy,36.233902,-30.516499,1782.0,NN,7.485491608030754
boys,-7.885498,-27.783228,600.0,NNS,6.396929655216146
branches,-48.75811,2.2283113,137.0,NNS,4.919980925828125
brave,-5.808266,-44.632515,437.0,NN,6.07993319509559
brazen,-37.97361,-5.438821,79.0,JJ,4.3694478524670215
bread,-25.407612,-9.532051,310.0,NN,5.736572297479192
break,63.010902,-6.3242936,243.0,VB,5.493061443340548
breakfast,-13.738474,14.026441,174.0,NN,5.159055299214529
breast,-33.13098,-23.722128,392.0,NN,5.971261839790462
breath,-28.006107,-23.70019,414.0,NN,6.025865973825314
breathed,1.3893671,38.958668,77.0,VBD,4.343805421853684
breathless,-36.912407,2.5675395,88.0,NN,4.477336814478207
brief,-35.877056,-38.4301,80.0,JJ,4.382026634673881
bright,-57.16649,7.5079546,424.0,JJ,6.049733455231958
bring,61.472824,0.9601785,613.0,VB,6.418364935936212
bringing,-22.51183,17.185034,131.0,VBG,4.875197323201151
broad,-56.83863,5.3958983,235.0,JJ,5.459585514144159
broke,-10.547033,50.683723,366.0,VBD,5.902633333401366
broken,-16.853037,37.984436,472.0,JJ,6.156978985585555
brother,19.381714,-38.61154,1287.0,NN,7.160069207596127
brothers,5.464331,-40.457233,709.0,NNS,6.5638555265321274
brought,8.418762,42.645027,957.0,VBD,6.863803391452954
brow,-32.475777,-15.896246,168.0,NN,5.123963979403259
brown,-36.794975,-1.6464477,342.0,JJ,5.834810737062605
built,-3.2682426,7.0441346,163.0,VBN,5.093750200806762
buried,-2.9510167,6.0604234,123.0,VBN,4.812184355372417
burning,-38.53042,0.040909987,315.0,VBG,5.752572638825633
burst,-9.260048,42.835564,182.0,NN,5.204006687076795
business,22.328194,-25.966604,295.0,NN,5.68697535633982
busy,10.780912,10.124939,102.0,JJ,4.624972813284271
bye,33.2527,-24.060581,78.0,NN,4.356708826689592
called,11.788405,40.345425,1020.0,VBD,6.927557906278317
calling,-21.81079,16.566282,161.0,VBG,5.081404364984463
calls,0.70691305,30.756605,136.0,VBZ,4.912654885736052
calm,5.044639,-1.9211439,125.0,NN,4.8283137373023015
came,-5.561862,54.498074,2618.0,VBD,7.870165946469845
camp,-10.142395,-33.492878,218.0,NN,5.384495062789089
candle,-40.576,9.6425295,233.0,NN,5.4510384535657
captain,17.629723,-36.815285,230.0,NN,5.438079308923196
car,-33.608208,-12.845337,121.0,NN,4.795790545596741
care,27.504496,-28.688162,600.0,NN,6.396929655216146
careful,15.087287,4.7928815,129.0,JJ,4.859812404361672
carefully,6.7466607,12.41284,120.0,RB,4.787491742782046
cares,-0.5483999,-35.803677,75.0,NNS,4.31748811353631
carriage,-37.226883,21.225967,58.0,NN,4.060443010546419
carried,-5.7986455,45.004093,331.0,VBD,5.802118375377063
carry,60.903255,-2.2281365,198.0,VB,5.288267030694535
case,24.051376,-16.632336,255.0,NN,5.541263545158426
cast,-12.639499,46.722763,208.0,VBD,5.337538079701318
catch,58.06088,-6.170926,176.0,VB,5.170483995038151
caught,5.8135166,40.85096,471.0,VBD,6.154858094016418
cause,23.911724,-29.85199,224.0,NN,5.4116460518550396
cave,-17.519943,-1.0580684,101.0,NN,4.61512051684126
ceased,15.527721,43.222374,93.0,VBD,4.532599493153256
certain,25.877367,11.981701,576.0,JJ,6.3561076606958915
certainly,33.42858,14.413244,174.0,RB,5.159055299214529
chain,-27.076843,-15.033368,224.0,NN,5.4116460518550396
chair,-36.97684,-20.661026,438.0,NN,6.082218910376446
chamber,-22.793142,-3.6701136,199.0,NN,5.293304824724492
chance,21.285694,-22.410559,280.0,NN,5.634789603169249
change,42.593773,-2.7469785,268.0,NN,5.5909869805108565
changed,16.757414,40.824158,181.0,VBD,5.198497031265826
character,17.548727,-22.355934,116.0,NN,4.7535901911063645
charge,18.211264,-30.706247,155.0,NN,5.043425116919247
chariot,-34.019497,-12.714922,113.0,NN,4.727387818712341
charms,1.6822406,-34.23176,67.0,NNS,4.204692619390966
cheek,-31.801918,-21.569338,186.0,NN,5.225746673713202
cheerful,-8.591456,-5.025696,77.0,JJ,4.343805421853684
chief,-4.2533417,-41.06086,342.0,NN,5.834810737062605
chiefs,-10.658276,-38.10151,126.0,NNS,4.836281906951478
child,35.91968,-29.453022,796.0,NN,6.679599185844383
children,4.745418,-47.69205,791.0,NNS,6.673297967767654
chimney,-41.57248,12.758578,94.0,NN,4.543294782270004
choice,22.325666,-23.328337,224.0,NN,5.4116460518550396
choose,51.532475,3.2846673,156.0,VB,5.049856007249537
chosen,-2.756973,0.36780635,120.0,VBN,4.787491742782046
church,-37.3102,16.015423,123.0,NN,4.812184355372417
circle,-42.06029,1.6379352,129.0,NN,4.859812404361672
circumstances,12.397138,-18.25235,110.0,NN,4.700480365792417
city,-54.697723,-1.3587018,544.0,NN,6.298949246855942
claim,19.619673,-31.166721,164.0,NN,5.099866427824199
clean,-32.899532,7.6934586,223.0,JJ,5.407171771460119
clear,-28.409922,4.421384,312.0,JJ,5.7430031878094825
climbed,-5.773327,46.60043,225.0,VBD,5.41610040220442
cloak,-26.28152,-11.781494,682.0,NN,6.525029657843462
close,-26.948267,15.971743,787.0,RB,6.668228248417403
closed,-10.819799,37.1644,441.0,VBD,6.089044875446846
clothes,-20.754156,-25.02688,293.0,NNS,5.680172609017068
cloud,-45.1703,10.886346,148.0,NN,4.997212273764115
clouds,-46.61407,3.2096667,186.0,NN,5.225746673713202
coach,-36.92995,21.421913,115.0,NN,4.74493212836325
coat,-22.66397,-11.29823,123.0,NN,4.812184355372417
cold,-26.281567,4.5088167,940.0,JJ,6.84587987526405
colour,-25.54888,-1.7755225,69.0,NN,4.23410650459726
combat,-44.047806,-13.811182,122.0,NN,4.804021044733257
come,67.929436,-2.295231,3184.0,VB,8.065893546964274
comes,-5.4606714,54.719803,332.0,VBZ,5.805134968916488
comfort,16.437069,-26.374147,143.0,NN,4.962844630259907
coming,19.250843,26.101677,703.0,VBG,6.555356891810665
command,8.3103075,-27.43004,409.0,NN,6.013715156042802
commands,-13.052397,-42.3345,162.0,NN,5.087596335232384
common,19.658627,-10.618428,308.0,JJ,5.730099782973574
companion,18.931675,-37.03471,148.0,NN,4.997212273764115
companions,10.643929,-40.13024,153.0,NNS,5.030437921392435
company,6.6407733,-22.38337,354.0,NN,5.869296913133774
conduct,16.354818,-32.971344,69.0,NN,4.23410650459726
conquest,-0.76762486,-33.106754,82.0,NN,4.406719247264253
consider,50.681614,7.8501024,120.0,VB,4.787491742782046
considered,21.706776,40.018665,148.0,VBD,4.997212273764115
content,23.05487,21.64445,94.0,JJ,4.543294782270004
continued,30.156662,34.33068,248.0,VBD,5.5134287461649825
conversation,-0.8664277,-11.455878,130.0,NN,4.867534450455582
cool,-27.102045,-0.7076139,143.0,JJ,4.962844630259907
corner,-44.237644,15.955516,243.0,NN,5.493061443340548
council,-12.473514,-37.04992,259.0,NN,5.556828061699537
counsel,26.191912,-29.738548,140.0,NN,4.941642422609304
counsels,14.435042,-40.7985,56.0,NNS,4.02535169073515
countenance,-26.257122,-26.916046,139.0,NN,4.9344739331306915
country,-14.640393,-3.9225783,328.0,NN,5.793013608384144
couple,-12.341341,-16.203522,71.0,NN,4.2626798770413155
courage,22.451248,-28.265615,243.0,NN,5.493061443340548
course,18.602745,1.9308945,678.0,NN,6.519147287940395
coursers,-40.622173,-14.139075,109.0,NNS,4.6913478822291435
court,-41.768875,17.065102,245.0,NN,5.501258210544727
cousin,19.044981,-37.140564,159.0,NN,5.0689042022202315
covered,-35.292236,-1.9169602,316.0,VBD,5.755742213586912
creature,35.858517,-27.231445,160.0,NN,5.075173815233827
crept,-8.563017,43.119614,124.0,VBD,4.820281565605037
crew,-21.660385,-22.879711,92.0,NN,4.5217885770490405
cried,30.88068,32.704895,1012.0,VBD,6.919683849847411
cries,10.318501,30.378717,122.0,NN,4.804021044733257
cross,61.410698,-8.526274,194.0,VB,5.267858159063328
crossed,-0.87842757,44.001514,217.0,VBD,5.37989735354046
crowd,-38.48384,12.405697,136.0,NN,4.912654885736052
crown,-23.584442,-16.583141,282.0,NN,5.641907070938114
crownd,-40.336487,-8.7953415,61.0,NN,4.110873864173311
cruel,24.108677,1.9450382,199.0,NN,5.293304824724492
crying,12.545428,11.773782,182.0,VBG,5.204006687076795
cunning,14.598616,7.769423,79.0,NN,4.3694478524670215
cup,-25.879637,-10.425661,339.0,NN,5.82600010738045
curtain,-39.155777,7.477685,84.0,NN,4.430816798843313
cut,-4.366396,50.083977,610.0,VBD,6.413458957167357
dame,-2.8327074,-24.766764,65.0,NN,4.174387269895637
dance,59.811527,-9.832861,157.0,NN,5.056245805348308
danger,24.505613,-15.699332,220.0,NN,5.393627546352362
dangerous,15.897055,5.4293914,140.0,JJ,4.941642422609304
dare,53.31154,16.29641,237.0,VBP,5.4680601411351315
dared,30.541313,40.996124,184.0,VBD,5.214935757608986
dark,-55.021545,10.780318,1261.0,NN,7.13966033596492
darkness,-47.87732,8.524629,379.0,NN,5.937536205082426
darling,10.41686,20.200691,271.0,VBG,5.602118820879701
dart,-30.554417,-12.031819,97.0,NN,4.574710978503383
darts,-40.021687,-4.349165,51.0,NNS,3.9318256327243257
daughter,23.26878,-35.533676,439.0,NN,6.0844994130751715
dawn,-34.27363,21.073856,243.0,NN,5.493061443340548
day,-40.255486,-36.044556,2154.0,NN,7.675081857716334
days,-40.539207,-49.06695,860.0,NNS,6.756932389247553
dead,0.10172427,6.1275864,1508.0,JJ,7.318539548567902
deadly,-29.78818,-2.4002435,73.0,JJ,4.290459441148391
deal,20.913342,-11.928048,271.0,NN,5.602118820879701
dear,27.124548,-37.84898,758.0,JJ,6.630683385642372
death,-0.4997327,-42.933994,770.0,NN,6.646390514847729
deed,15.696546,-20.029362,77.0,NN,4.343805421853684
deeds,0.9624146,-38.08736,79.0,NNS,4.3694478524670215
deep,-55.553207,9.721168,749.0,JJ,6.618738983517219
deeply,11.050649,12.306389,92.0,RB,4.5217885770490405
delay,21.99632,-20.11792,67.0,NN,4.204692619390966
delight,9.618283,-30.52165,121.0,NN,4.795790545596741
demanded,27.035892,34.613205,207.0,VBD,5.332718793265369
descended,-2.376162,44.178623,98.0,VBD,4.584967478670572
desire,43.16275,-5.2824235,144.0,NN,4.969813299576001
desired,22.239576,36.067318,58.0,VBD,4.060443010546419
despair,4.0702925,-26.752392,89.0,NN,4.48863636973214
desperate,4.9438815,-1.8708313,98.0,JJ,4.584967478670572
determined,24.995562,18.115835,110.0,VBN,4.700480365792417
devil,29.166445,-1.7875056,78.0,NN,4.356708826689592
did,32.414215,42.835144,4394.0,VBD,8.387995252944556
didnt,37.14731,40.64535,427.0,NN,6.056784013228625
die,66.45066,0.40484697,632.0,VB,6.448889394146858
died,4.9947305,47.76351,538.0,VBD,6.2878585601617845
different,-17.710093,3.6811903,323.0,JJ,5.777652323222656
difficult,26.316742,17.344875,100.0,JJ,4.605170185988092
difficulty,-4.507082,-4.7887754,87.0,NN,4.465908118654584
dim,-45.790787,6.9893527,124.0,NN,4.820281565605037
dinner,-12.54199,13.425256,206.0,NN,5.327876168789581
dire,-0.730733,-34.84736,72.0,NN,4.276666119016055
direction,-19.033875,-3.495998,120.0,NN,4.787491742782046
directly,-12.942706,29.264853,107.0,RB,4.672828834461906
discovered,15.288106,40.65861,91.0,VBD,4.51085950651685
disposed,26.090075,15.443221,90.0,VBN,4.499809670330265
distance,-43.0647,-42.032047,241.0,NN,5.484796933490655
distant,-51.225574,-7.947398,240.0,JJ,5.480638923341991
distress,5.056866,-30.424658,69.0,NN,4.23410650459726
divine,-11.344236,-45.876385,158.0,NN,5.062595033026967
doctor,10.38684,0.3995607,151.0,NN,5.017279836814924
does,32.055492,42.235527,784.0,VBZ,6.664409020350408
dog,-8.504982,-12.022049,324.0,NN,5.780743515792329
dogs,-17.544886,-25.85345,330.0,NNS,5.799092654460526
doing,34.798683,16.160072,371.0,VBG,5.916202062607435
dont,37.944,41.22802,1979.0,VBP,7.590346945602565
doom,7.1853876,-40.295425,132.0,NN,4.882801922586371
door,-43.397987,21.918919,1465.0,NN,7.289610521451167
doors,-52.044594,2.7400692,283.0,NNS,5.645446897643238
double,-40.218407,-1.8258175,124.0,JJ,4.820281565605037
doubt,36.89628,-7.8837447,501.0,NN,6.2166061010848646
draw,62.26874,-3.8403742,181.0,VB,5.198497031265826
drawing,-33.683464,14.92555,169.0,VBG,5.1298987149230735
drawn,-16.581821,38.6592,167.0,VBN,5.117993812416755
dread,-0.12556747,-32.583977,174.0,NN,5.159055299214529
dreadful,-49.366768,-10.836777,225.0,JJ,5.41610040220442
dream,18.61432,-19.420176,314.0,NN,5.749392985908253
dreams,10.210032,-25.355856,194.0,NNS,5.267858159063328
dress,-30.523983,-17.655031,231.0,NN,5.442417710521793
dressed,-1.202936,9.638778,230.0,VBN,5.438079308923196
drew,-9.9497175,50.142334,584.0,VBD,6.369900982828227
drink,48.829235,-7.625378,372.0,VB,5.918893854273146
drive,62.535637,-3.9939542,116.0,VB,4.7535901911063645
driven,-5.781906,38.251545,96.0,VBN,4.564348191467836
drop,0.96188736,-19.26322,114.0,NN,4.736198448394496
dropped,-7.9370522,44.584984,230.0,VBD,5.438079308923196
drove,-7.272214,47.130535,174.0,VBD,5.159055299214529
dry,-34.883247,3.7070553,213.0,JJ,5.3612921657094255
dust,-42.97949,-4.541495,236.0,NN,5.4638318050256105
duty,25.094288,-29.92335,179.0,NN,5.187385805840755
dying,2.0817823,-25.883097,211.0,VBG,5.351858133476067
eager,-27.722244,-1.6612537,94.0,JJ,4.543294782270004
eagerly,5.4949255,19.478127,90.0,RB,4.499809670330265
ear,-31.932365,-24.13065,274.0,NN,5.6131281063880705
early,-32.389317,-39.672234,191.0,JJ,5.25227342804663
earnest,6.9471445,-2.2429233,66.0,NN,4.189654742026425
ears,10.293944,-40.45254,318.0,NN,5.762051382780177
earth,-52.198837,-4.5216165,418.0,NN,6.035481432524756
ease,-5.2961364,12.350988,111.0,NN,4.709530201312334
easily,16.708141,16.364569,158.0,RB,5.062595033026967
east,-37.280994,18.374878,293.0,NN,5.680172609017068
easy,28.735523,-25.921516,264.0,JJ,5.575949103146316
eat,59.18868,3.5155475,354.0,VB,5.869296913133774
eating,-23.823689,17.779173,131.0,VBG,4.875197323201151
edge,-42.814217,16.301197,214.0,NN,5.365976015021851
effect,20.4137,-21.128864,96.0,NN,4.564348191467836
effort,-15.567738,-9.129137,99.0,NN,4.59511985013459
eh,8.126548,2.42066,77.0,NN,4.343805421853684
elves,-8.565201,-26.401592,171.0,NNS,5.14166355650266
em,41.46611,5.0781293,167.0,NN,5.117993812416755
embrace,-3.203704,-9.580771,90.0,NN,4.499809670330265
employ,0.03737405,-36.583576,62.0,NN,4.127134385045092
end,-37.855747,-32.28039,1127.0,NN,7.027314514039777
enemy,16.253023,-21.562654,219.0,NN,5.389071729816501
engage,10.625649,-11.115775,55.0,VB,4.007333185232471
engaged,2.724383,9.050548,86.0,VBN,4.454347296253507
enter,54.713245,-6.645388,130.0,VB,4.867534450455582
entered,0.96365577,45.90287,301.0,VBD,5.707110264748875
entrance,-20.698359,-4.3215,89.0,NN,4.48863636973214
equal,-7.4419384,-40.038982,134.0,JJ,4.897839799950911
ere,-4.3757863,23.042143,144.0,RB,4.969813299576001
escape,62.35895,-6.5284815,164.0,VB,5.099866427824199
especially,12.99775,1.8564295,159.0,RB,5.0689042022202315
eternal,-13.612767,-42.102276,79.0,JJ,4.3694478524670215
evening,-39.40515,-35.99804,398.0,NN,5.986452005284438
evidently,13.013934,5.6584573,67.0,RB,4.204692619390966
evil,23.601622,-10.809053,226.0,JJ,5.420534999272286
exactly,29.906755,27.503193,89.0,RB,4.48863636973214
excellent,13.729028,-21.378351,76.0,JJ,4.330733340286331
exclaimed,31.263456,33.893127,248.0,VBD,5.5134287461649825
existence,14.40584,-28.373194,79.0,NN,4.3694478524670215
expect,52.172153,5.08659,169.0,VB,5.1298987149230735
expected,24.962502,38.96019,214.0,VBN,5.365976015021851
explained,26.793568,35.847103,111.0,VBD,4.709530201312334
expression,-25.442165,-26.801682,120.0,NN,4.787491742782046
eye,-26.64066,-26.838598,609.0,NN,6.411818267709897
eyed,-25.434978,-33.74771,174.0,VBN,5.159055299214529
eyes,-31.80019,-26.809376,2774.0,NNS,7.928045600874777
face,-28.206778,-26.632975,2202.0,NN,7.697121317282625
faces,-17.345308,-28.928564,303.0,VBZ,5.713732805509369
fact,17.714334,1.1818826,136.0,NN,4.912654885736052
faded,-13.097763,38.989193,120.0,VBD,4.787491742782046
faint,-10.324781,-5.588921,168.0,NN,5.123963979403259
fair,-23.949116,1.3433958,520.0,JJ,6.253828811575473
fairy,7.9371305,-17.966438,68.0,NN,4.219507705176107
faithful,-6.8430967,-47.03421,93.0,JJ,4.532599493153256
fall,65.10221,-5.1675787,557.0,VB,6.322565239927284
fallen,-5.6404495,39.53617,286.0,VBN,5.655991810819852
falling,-39.13711,3.3626027,253.0,VBG,5.53338948872752
falls,-17.64824,45.908646,135.0,VBZ,4.90527477843843
fame,2.6805422,-39.84163,144.0,NN,4.969813299576001
family,12.93231,-29.68384,202.0,NN,5.308267697401205
fancy,44.387325,-2.1687593,129.0,NN,4.859812404361672
far,15.241303,13.763117,1353.0,RB,7.210079628170788
farewell,6.1540647,2.5593681,83.0,NN,4.418840607796598
fast,-14.619449,33.22995,388.0,RB,5.961005339623274
fat,-13.183917,-11.781329,322.0,JJ,5.7745515455444085
fatal,-18.115873,-16.870779,76.0,JJ,4.330733340286331
fate,22.15584,-30.749664,324.0,NN,5.780743515792329
father,23.705282,-38.774677,2030.0,NN,7.615791072035833
fathers,5.403567,-41.313637,607.0,NN,6.408528791059498
fault,23.287966,-25.754444,119.0,NN,4.77912349311153
favour,12.422522,-24.667341,65.0,NN,4.174387269895637
fear,41.05029,-7.6393566,915.0,NN,6.818924065275521
feared,24.117796,39.332302,203.0,VBD,5.313205979041787
fears,9.547257,-38.097363,120.0,NNS,4.787491742782046
feast,-12.073897,4.8472557,247.0,NN,5.5093883366279774
features,-29.565817,-28.40163,115.0,NNS,4.74493212836325
feeble,-7.4092364,-46.933075,87.0,JJ,4.465908118654584
feel,52.019035,12.366212,674.0,VB,6.513230110912307
feeling,18.034225,-17.954605,284.0,NN,5.648974238161206
feelings,13.939878,-41.90803,136.0,NNS,4.912654885736052
feet,-30.302057,-25.591043,1109.0,NNS,7.011213987350367
fell,-9.892188,52.83361,950.0,VBD,6.856461984594587
fellow,35.797855,-27.753315,239.0,NN,5.476463551931511
felt,22.718708,41.322136,1162.0,VBD,7.057897937411856
fetch,57.74756,-3.507891,132.0,VB,4.882801922586371
field,-50.947838,-3.4886014,397.0,NN,5.983936280687191
fields,-52.2326,-0.15594244,278.0,NNS,5.627621113690637
fierce,-46.58055,-17.351038,335.0,JJ,5.814130531825066
fight,-1.0129277,-43.50988,643.0,NN,6.466144724237619
fighting,-6.5880623,-0.50244236,270.0,VBG,5.598421958998375
figure,-42.906406,7.2019305,158.0,NN,5.062595033026967
filled,-35.020893,-1.8836329,365.0,VBD,5.8998973535824915
finding,4.169223,-11.145154,105.0,VBG,4.653960350157523
fine,-22.002108,2.0416963,338.0,JJ,5.823045895483019
finger,-31.201717,-22.644957,235.0,NN,5.459585514144159
fingers,-32.008595,-20.720732,683.0,NNS,6.52649485957079
finished,15.015203,42.564342,169.0,VBN,5.1298987149230735
fires,-40.62857,-7.9923153,209.0,NNS,5.342334251964811
firm,-29.859262,-1.6903052,72.0,NN,4.276666119016055
fit,46.6519,-12.147667,224.0,NN,5.4116460518550396
fixd,-19.519701,-16.80291,77.0,NNP,4.343805421853684
fixed,-16.960806,40.32828,128.0,VBN,4.852030263919617
flame,-24.975302,-10.501158,192.0,NN,5.2574953720277815
flames,-47.131493,-2.862827,307.0,NNS,5.726847747587197
fled,-4.9873385,43.035908,188.0,VBD,5.236441962829949
fleet,-38.960125,-14.418948,159.0,NN,5.0689042022202315
flesh,-38.574432,-9.658161,251.0,NN,5.5254529391317835
flew,-8.935977,50.75509,296.0,VBD,5.69035945432406
flies,-17.245768,46.903984,206.0,NN,5.327876168789581
flight,-22.84516,-17.467823,193.0,NN,5.262690188904886
