term_str,x,y,n,max_pos,logn
withdrew,10.472358,56.357903,55.0,VBD,4.007333185232471
withered,24.559526,7.5598383,52.0,JJ,3.9512437185814275
witness,-27.979612,-32.537746,76.0,NN,4.330733340286331
wits,-17.427155,-52.175724,84.0,NNS,4.430816798843313
wives,-14.275293,-52.987,113.0,NNS,4.727387818712341
wizard,-13.015187,-14.806937,58.0,NN,4.060443010546419
woe,-13.50009,-39.46919,72.0,NN,4.276666119016055
woes,-9.559323,-42.453217,60.0,NNS,4.0943445622221
woke,9.699317,63.378067,188.0,VBD,5.236441962829949
wolf,-14.795972,-20.461634,435.0,NN,6.075346031088684
wolves,2.916399,-52.631966,261.0,NNS,5.564520407322694
woman,-17.627134,-20.2844,1017.0,NN,6.92461239604856
womans,2.0952148,4.7469683,110.0,NN,4.700480365792417
women,0.08940666,-56.06363,441.0,NNS,6.089044875446846
won,-8.255411,62.08342,220.0,VBD,5.393627546352362
wonder,-59.44023,13.535753,365.0,NN,5.8998973535824915
wondered,-24.663366,62.769737,324.0,VBD,5.780743515792329
wondering,-24.846722,62.789734,163.0,VBG,5.093750200806762
wont,-37.615925,54.13879,606.0,VBP,6.406879986069314
wood,44.11966,4.76617,513.0,NN,6.240275845170769
wooden,39.125874,-9.171956,248.0,JJ,5.5134287461649825
woods,52.088306,4.010387,212.0,NNS,5.356586274672012
wool,25.578026,-1.3385167,119.0,NN,4.77912349311153
word,-31.52929,-20.616503,861.0,NN,6.7580945044277305
words,-8.0762005,-53.732956,1097.0,NNS,7.00033446027523
wore,7.043746,54.733994,344.0,VBD,5.840641657373398
work,-36.272057,-35.83381,494.0,NN,6.202535517187923
worked,23.060846,56.67891,105.0,VBD,4.653960350157523
working,26.403534,29.724983,86.0,VBG,4.454347296253507
works,6.1643186,-37.84612,52.0,NNS,3.9512437185814275
world,36.306053,-53.494255,682.0,NN,6.525029657843462
worn,-5.5034466,70.73319,120.0,VBN,4.787491742782046
worse,-38.21121,-3.9907253,336.0,JJR,5.817111159963204
worst,-24.595621,-0.79842716,139.0,JJS,4.9344739331306915
worth,-20.722208,5.152627,189.0,JJ,5.241747015059643
worthy,-18.091488,1.1041442,86.0,JJ,4.454347296253507
wouldnt,-37.483475,53.781677,300.0,VBP,5.703782474656201
wound,35.406284,-34.601986,291.0,NN,5.673323267171493
wounded,-12.501765,0.06721981,164.0,JJ,5.099866427824199
wounds,14.783866,-47.47034,118.0,NNS,4.770684624465665
wrapped,24.535782,44.5518,121.0,VBD,4.795790545596741
wrath,-15.412462,-34.960693,115.0,NN,4.74493212836325
wrenched,22.444668,51.62278,69.0,VBD,4.23410650459726
wretch,-23.17038,-16.82195,80.0,NN,4.382026634673881
wretched,-17.371803,1.9389813,132.0,JJ,4.882801922586371
wrist,38.913776,-39.110344,88.0,NN,4.477336814478207
write,-63.34498,3.0151095,133.0,VB,4.890349128221754
writing,37.935917,-15.626315,77.0,NN,4.343805421853684
written,-6.4845963,68.52409,114.0,VBN,4.736198448394496
wrong,-33.328068,29.919954,334.0,JJ,5.811140992976701
wrote,-16.760729,54.826897,96.0,VBD,4.564348191467836
wrought,20.3687,1.6177313,71.0,NN,4.2626798770413155
yanked,21.269491,51.802593,55.0,VBD,4.007333185232471
yard,53.759323,-11.771247,329.0,NN,5.796057750765372
yards,20.786339,-69.39604,106.0,NNS,4.663439094112067
ye,-32.697563,4.356691,204.0,NN,5.318119993844216
year,23.671305,-61.894817,352.0,NN,5.863631175598097
years,18.128195,-67.18472,940.0,NNS,6.84587987526405
yellow,25.893997,2.504374,252.0,JJ,5.529429087511423
yer,-32.74134,4.5350776,87.0,NN,4.465908118654584
yes,-28.123886,6.307688,1289.0,NN,7.161622002939187
yesterday,7.6109047,-4.8826294,99.0,NN,4.59511985013459
yield,-61.76035,2.6096644,182.0,VB,5.204006687076795
yielded,-14.639083,61.200302,67.0,VBN,4.204692619390966
yon,-2.0108056,-9.994567,80.0,NN,4.382026634673881
yonder,39.508503,29.838562,84.0,NN,4.430816798843313
youd,-39.00109,52.14132,211.0,NN,5.351858133476067
youll,-40.013096,53.38431,497.0,NN,6.208590026096629
young,-12.894113,4.215835,1246.0,JJ,7.1276936993473985
younger,-37.06776,-6.600684,181.0,JJR,5.198497031265826
youre,-35.31358,41.685646,606.0,NN,6.406879986069314
youth,-22.975504,-35.223213,200.0,NN,5.298317366548036
youve,-49.687428,39.407185,223.0,NN,5.407171771460119
