term_str,0,1,2,3,4,5,6,7,8,9
helped,-0.015267121433447174,0.011703589803561839,-0.010807815728324273,0.0015377277262152013,-0.01500807556929114,0.0013679704179038058,-0.00803303380296814,0.004790932809686125,0.010339155219100242,0.007553513206265825
case,0.03773672796517596,0.011679042572403884,-0.025560689177565758,-0.0008417738930326026,-0.027930822052312943,0.025435640398201155,-0.016884257515520328,-0.06110681691481763,-0.011841696176889537,-0.036448793991239986
noise,0.012646831550187917,0.012621497188245694,0.02958073059261441,-0.004414742408195145,-0.00906283666201115,0.0083162662038051,0.010208276852901694,0.040127890426115136,-0.012619196107753899,0.010482863692499098
placed,0.011343827694191247,-0.012946701364726988,-0.013273212624374364,-0.004679153678560015,-0.01273143983873951,-0.004180197895234962,0.010972257980046328,0.00845686546263398,0.003351971671522585,0.005614666410886054
hour,0.03911963622494752,-0.004838108790376557,-0.005426867775294788,0.005528744865315516,-0.04075222937649041,-0.06071277724574103,0.009926043770451363,0.009290158620321442,0.01183690921791204,0.002319058207760894
fall,-0.010692446643344606,-0.05589711096149801,0.026749698501786958,-0.018376219047396117,-0.0064002004092633446,-0.027596515931115288,0.013607469792592483,0.011982750988586548,-0.016328204677007744,-0.017722989016254062
late,0.004979405162857885,-0.00991923959545512,-0.01285526661785688,-0.006665727823859392,-0.018984697891579125,-0.02681037907851258,0.011879783516219437,-0.0020671362201845063,-0.02364088640541245,0.002628468049840147
needed,-0.021434081120394022,0.01450046030505673,0.0003706268450497847,0.003786739204374245,0.00021274213414239888,-0.014330211377860906,0.005138677482973389,-0.005489785453669069,-0.0234998482931474,0.006658066084409809
moving,-0.01069787062292542,-0.0008762660738698165,0.034171305990435594,-0.003356385926216456,-0.00611543383116801,-0.009719134882829529,0.0027805666246542983,0.007711327707330167,-0.009742485746492243,0.0008366602092692505
order,0.014895159368129412,-0.013680754588252334,-0.007298303384563196,-0.005731837344070653,-0.02515211824573745,-0.009763958762093076,0.005637385732186652,-0.01658413115659267,-0.011720949753003473,-0.007952800328226043
paid,-0.0028744495087857642,-0.005337916538851914,-0.010743585636042904,-0.006990732025663031,-0.00930335165884223,0.019568193338026587,-0.0007533313111065654,-0.012389977999144772,0.0007114899489828995,-0.0037662638354737325
closer,-0.01986193766088524,0.01886473087746159,0.01588503240197259,-0.00993859699865954,-0.008364267275767473,0.002072606505443716,0.015646538781882564,0.0021182706831365987,0.007628598364540258,0.021296949830673494
feared,-0.002316784433308133,0.0038020227023929706,0.0021672477059170867,0.015213877397529928,-0.0017552905059616218,-0.015435617613646105,-0.005106049478745929,0.007596419322846329,-0.00523061972807568,0.027753731989034008
youve,-0.0007754518140952101,0.02320974361199603,-0.024543875633772666,-0.012185523152640909,-0.014817744128161628,-0.0018072855886794095,0.03525016345945518,0.03053896619205466,-0.009343274575928344,-0.0035077407952277826
dawn,-0.02124095853021528,-0.003963464103309923,0.016313535120924445,0.02696553830504698,-0.014795181800286054,0.004223651687256722,0.0008687334051615055,-0.00847265119032292,-0.011078997146426194,0.011551623094518659
frightened,-0.01243516612923511,0.01601049799340908,0.006817391641121018,0.0019778870385089723,0.0077724747566443615,-0.000842767287429828,0.004198968857019516,0.00640997392760928,0.009693615669943815,0.013717647914370908
yellow,-0.017990804504207657,0.012477786790639333,0.015408239856608497,0.0008227713941971684,-0.011184538065123973,-0.0015567227509859056,-0.014862018166929843,0.02776919515926015,0.013243371644510988,-0.015762364503055418
pity,0.011729179322843317,-0.005816796576427086,-0.022305560814835493,0.00692267617999507,-0.0011959909252849308,-0.027473994635153744,0.022874441692432686,0.023128702590824276,0.008931065539699927,0.00506292709514035
bare,-0.008754902609600051,0.006746328823960352,0.013322710934307952,6.825693786539612e-05,-0.018532297356809186,-0.005941258137972277,-0.005864254697278076,0.015530972156812357,0.012661085910278076,-0.00651138467809795
hoped,-0.006022580593980248,0.005256921622690123,-0.009220112905948406,0.003240376758532754,0.007046901363279352,-0.012392398267915617,-0.009035715979660608,-0.00920344350057443,-0.00566802190674447,-0.014280081588574727
wooden,-0.024715822885197438,0.02143524375279448,0.01981762803377811,-0.015505671481366225,-0.008621408177866777,0.01993959560825623,0.018131847074091878,-0.006306262274862192,0.01095411183989183,-0.018798510467817647
dog,0.010517276989898629,0.02759299946242778,0.010542921300230356,-0.02737131100003428,0.0020117098484947636,0.014897801888230302,0.0362832915685201,0.08571053419504221,0.022584357500826123,0.00518178010929548
dared,0.00021510253409530255,0.004614665517861742,0.0032081614426755427,0.0038050160995418323,-0.013765154192245267,-0.02530954452807623,0.009403494647223211,0.013108925469297678,0.0048427880247407466,0.009015346914474042
burst,0.004191918223644412,-0.0003634255734454838,0.009869913517678209,-0.015443049884659839,0.0004016072666326318,0.0024330205509440522,0.004256102302464963,0.022757274320850673,0.0050705831596326145,0.01175926221297634
broad,-0.003473754003533719,-0.030682683360238275,0.009875027435029363,-0.011817573592493377,-0.018596676553319307,-0.011703240462357692,-0.018079019738108642,-0.006657395733916347,0.006067359267795418,0.003541576029710376
exclaimed,0.05104139540012834,0.013476195546469808,-0.020475727910869764,0.01057183314420278,-0.012588771965972051,-0.03217252786237092,0.0517704190474621,0.06202355411711282,0.01799671483183034,0.02395800753386155
drawn,0.0016896085672810598,0.006922099380701787,0.009961793992926451,0.005019831178962898,-0.009751966637871121,-0.0029935706313391577,-0.009378428106828873,0.013382264277669727,-0.004731969591190438,0.012224311239595496
thoughts,0.026910221312994385,5.303829625259248e-05,-0.009132383692215392,-0.007724341670755518,-0.031140050871085602,-0.024433691761512055,-0.012335825836254102,0.002855296275091821,-0.003665326112214546,0.0035275672923452852
continued,0.04240504839026582,0.010847412145715251,-0.02341145695606899,0.02037235660180505,-0.027085087031129513,-0.07812432405082131,0.049304560428294855,0.02726351493988755,0.03057705866079111,0.015869121259879774
court,-0.004035358854130785,-0.005514255880521875,-0.044721742290442165,0.019686881295744228,-0.004571966252871524,0.028815038973945065,0.01989129539882017,0.0035113615472255957,0.000978873293763304,-0.01913300432574362
purpose,0.024204573702413936,0.0016010915207499933,-0.010509435312837745,-0.004199567687064335,-0.016684109487003575,0.0041322302373483395,-0.005003555085541917,0.010648897410596705,-0.015091726083712828,-0.027552871571292912
field,-0.019906757267250365,-0.10815432921499772,-0.001932605208188113,-0.051089095652816614,-0.016547117304315448,-0.015864691530409536,0.0174952743891665,0.020796821169573862,-0.014367685880222117,-0.005118194716897158
dress,0.01455313125561956,0.018247588446040557,-0.026079616194012615,-0.0037102732593630406,-0.007265466405120281,-0.010542793082741331,-0.0003274280044889224,-0.010104352013501822,0.016678325260633373,-0.013034231805057063
mad,-0.0062655436130653296,0.004521869061310343,-0.0162649477663811,-0.006798439983715907,-0.01723126410817099,-0.005004620174808354,0.018416849740568605,0.021324915754311786,0.007217998316978625,0.008821082646070288
tone,0.02108069279024639,0.01396675739791522,-0.021144274307998076,-0.010593104769070464,-0.024603839977631485,-0.009157932631899677,0.006085859774383733,0.006627261954593079,0.0009455602698176743,0.008841385861116489
view,0.014278994512155325,-0.027267510910049978,-0.001739559210731821,-0.02769467900595026,-0.017549297769584523,0.0005349379766578488,-0.009108868658005064,-0.0034102346809702275,-0.016236995634259767,-0.010636800938992507
wondering,-0.006497705607247741,-0.0007567064738896221,-0.0011129978063718063,-0.0028029871438630554,-0.005321372141252808,0.0013815994288545867,-0.00677463229253877,0.0021616965666656387,-0.015330797684711319,0.0005278142609678512
youd,-0.010785037034255552,0.022555497368605345,-0.007303767557611879,-0.006904775409451695,-0.014637465715594556,-0.0007223907155317644,0.044969487482950626,0.022614258974454075,0.003686463768998357,-0.013484316955324488
worth,0.004697625139341076,0.001171853526627157,-0.005970831436724504,-0.010842691021907644,0.006517729809534782,0.006617630139644188,0.002092708484369231,0.0006960257721872017,-0.005825569446461185,-0.010011373939977346
shoulder,-0.009085136851578187,0.013394825066628386,0.02581634213141424,-0.011833269626832463,-0.01806819275830105,0.015134145300568485,0.0010999149358457212,-0.010311964136529414,0.011999952861210124,0.0033273441216502128
stay,0.0046970250543374665,-0.013890206622687137,0.0028063302530990184,0.03931548269488936,-0.030452412643590988,-0.01144373678083849,0.04293456408406596,0.004821591496166452,0.02105360417010211,0.015773021192637775
joy,0.01043576471304821,-0.037223071903648375,-0.010216477169666525,-0.0024288818547034082,0.0023234591102402158,-0.029159013268334293,0.014888044944333274,0.01673522989063643,0.004271560995815116,0.006070669843996327
voices,-0.015094131008654204,0.00932362589071589,0.027007999730108433,0.011472985833256339,-0.016652480689648145,-0.004480221971986606,-0.025156290857461686,0.019373218312830866,-0.010944926138200339,0.010046650833966471
stranger,0.021673596954300937,-0.012757661417492551,-0.022115726126010326,0.08241276450553907,-0.016476483554277405,0.07892171875208394,0.03379079884329685,0.01674620083572883,0.02486941710284158,-7.000296034302862e-05
reply,0.023275306210514823,0.0035001264308212113,-0.011630060214408782,-0.02581444514085441,-0.011575746489101606,-0.003871660746776655,-0.00017717740901196182,0.030269521269638524,0.0012226467671435253,0.01243161611885665
uncle,-0.035933432336974144,0.033232670071193106,-0.058801076496451554,0.00040546065506977827,-0.027149061876757353,-0.028884142668919578,0.07241198260005105,-0.05024523774552497,-0.0690532415812263,-0.029885925339373225
served,-0.013778560768699495,0.009528115012701639,-0.023680906458490615,-0.0028807557655746168,-0.008410303817331955,0.0026441165070498927,-0.005712905779859086,0.0021594247585264843,-0.0024343504072044226,-0.007266825770778985
suddenly,-0.0006848431537131456,0.02096753678127725,0.07210429097329914,0.022848673767894227,-0.0191026870569587,-0.041071686327080414,-0.04219028687132721,0.04447741746823899,-0.06812385206084355,-0.008634145088889957
caught,-0.014517012162188696,0.01884245068871362,0.02451341448571027,0.010808131719107513,-0.01685734082299395,0.008813534729364103,0.010757020234832607,0.038239794679346496,0.014020544276107714,0.002388408536000678
run,-0.005425895262162245,0.012597667961983347,0.025166181285810208,-0.0052203080089126405,-0.008477275351422123,0.02055687601138696,0.03435819322899722,0.022049090291881162,0.02310550956748282,0.008612284297007198
send,-0.01822292585347397,0.000828442604877368,-0.04815494213126713,0.029042686761452354,-0.02508694175306375,0.006482153252548,0.02133427610488472,0.013459788771240863,-0.021263899194717953,0.022307066784842657
breath,-0.010169657968654508,-0.0005545841343908832,0.018566153365572522,-0.014717563403839097,-0.010382632917069486,-0.01058872210059709,0.012541396496774125,0.023998216384476873,0.011809082202932449,0.010747125319787562
lives,-0.005057158697607931,-0.008136119969115322,-0.007884442067060519,0.01976085968640871,0.0050352693327628045,0.008213077765624101,-0.0014952826788623133,0.017820945182642916,-0.005130048405863838,0.013621118754877096
lying,0.01161200768219181,0.0020926021510416265,0.01563814944538214,0.03374495786570695,-0.00901227949348789,0.03220869405151949,0.003676430617819361,0.01542922440082491,-0.019300413525363266,-0.01113426610732178
boots,-0.00343792590907767,0.020633502968216245,0.003912409646238549,-0.022604945538535034,-0.012514374261972043,0.02240751029494699,0.002152003023106703,-0.025382112198916996,-0.01718398276386811,-0.00865129547662119
changed,0.009795871206120042,0.006371965367175249,-0.006693126936452816,0.009739307408471596,-0.018902948584280196,-0.005965728770778444,0.005833004760895312,-0.001865969016468752,-0.0032208830749005813,-0.004211021229500841
laughing,-0.0015378942579097326,0.012244726715581793,-0.0006361124097487196,0.008553154805090307,-0.015083616850044319,-0.0014297443258558654,0.015679042129515573,0.0053121034322967196,0.007992390152304003,-0.006802399669874656
stones,-0.015555496482758438,0.004422097856956873,0.03297637318278182,0.0170817236880126,-0.029140759837930744,-0.007005943897270177,-0.0032860090069888573,0.004080944663448977,-0.01942189294919881,0.004249622214953267
beat,-0.003227938090403757,-0.0059983065112763825,0.007822780830318364,-0.010153561141535657,-0.0034293188607976456,0.010530800369884312,0.010728789474995271,0.014276612717950155,0.020227907385495767,-0.005189134160382811
offer,-0.0038403406394245583,-0.0007791197109612448,-0.0380836146989829,0.019193899841555714,-0.01716254829600532,-0.013099083075688044,-0.0002773891867660878,-0.013054615460290712,-0.021508616948360898,0.0019940543656530884
blind,-0.009870541983265198,0.0060785136276603514,-0.001319418722592527,-0.005152571609510634,-0.019691604073325864,-0.008234099926777908,0.0012250170606439544,-0.014306661563784536,-0.0005531185260184337,0.016288642834009638
prince,-0.07661526113904671,0.0018270802602683436,-0.08107538483911596,-0.051297843656325504,0.021804653031117283,-0.03775262693355036,0.014602966945707426,-0.00785274028686311,-0.003766364399150153,-0.058213384733092524
surprise,0.013424443602726908,-0.0019502967980829591,0.004489468681349588,-0.0006801312957653893,-0.002916551213715501,-0.011984472968696999,-0.013124521134401143,0.01541471424945848,-0.023594921193598378,-0.007636419179740033
truth,-0.014949662300772259,0.009614868911721166,-0.040712220211293684,0.0047531901120499475,-0.011070809937422458,-0.012692180840730314,-0.015598055269837822,-0.006438373724228435,0.0031841645207333043,0.013544845933189643
grey,-0.06447842858208144,0.03002840768227173,0.04564787956633973,0.022465410722991276,-0.04242100553088134,-0.038299540010914984,-0.019930694239348762,0.004374387039786606,-0.0435085096976706,0.035006590558733494
knights,-0.06798529914798337,0.022209754859457025,-0.04621453788464458,-0.016420072879411194,0.00021869974710715589,-0.003634461525295036,-0.03237685767002619,0.020273384766120346,0.0004435546685274854,-0.002733385786192613
seized,0.004475056540852045,-0.016843461168558796,-0.008524091874030408,-0.0020750476795473685,-0.006865621038121201,-0.01561852094703138,0.00973401268165318,0.022557047294857743,0.014354233499826504,0.004140936787791815
dry,-0.005305224884994967,0.006503103007228437,0.019429822116497818,0.0017524316848476452,-0.017849243613884472,0.006841185276319157,0.001816777926207638,0.010534237797658533,0.024095707672040566,0.0017926714736879847
danger,0.01310073885340679,-0.0117433699528073,0.014440347678685229,0.004184346805206429,-0.010947083770231819,-0.007074215532005756,-0.015459305395052511,0.01213556575989035,-0.02125812836424306,0.003880152039136913
cross,0.0009605514680086295,0.004892628658433092,-0.00043597198005638956,0.016456831086555143,-0.01780475808375667,-0.01094132121154521,0.005755994721019092,0.005409162142974702,0.0048453485910495055,-0.009440941621673388
fresh,-0.0022711022475348595,0.0008880803533852998,-0.0033005682702044047,-0.0020671529816005015,-0.021434698186292317,-0.0067982504176991275,0.006594960156889851,0.005975896028689314,-0.006609635102439726,0.010487525668451573
east,-0.02015104994138399,0.005027855155018401,0.052304668367945256,0.03309224737492503,-0.03849110603130828,-0.025678074879103722,-0.05785167215334225,0.003552846440846159,-0.03425145599140526,-0.009740536925448514
country,0.03441148146336711,-0.03270216423163056,0.002717992444221428,0.10416951203724875,-0.028752835920751216,0.07947751618806734,-0.01525051687155014,0.0026315681235925103,-0.033963731893158516,-0.006322745919420253
sir,0.192512578183046,0.03858993370315837,-0.06110685679184241,-0.07868478891188739,-0.2168097005866925,0.023851621037679467,-0.1556159508593859,-0.34825793639363967,0.136266063799605,0.5777776356397214
slept,-0.006532539810571913,0.0074783697588780285,0.018135320294167128,0.016760409572657013,0.009557756036015148,-0.005723867508075088,0.005681061628450818,0.011909197073964052,-0.0018373156001793688,0.013460655555235651
broken,-0.016567430272574638,0.01580509214002355,0.032904223294251175,0.0012972637113504997,-0.020730030234928875,-0.01438699101588497,0.006966289011770768,0.005667182174453465,0.001156180246445001,0.015339051372453621
shes,0.0032543694613475396,0.026385463553434307,-0.025258195613163933,-0.010565164903678807,-0.003779902248225262,-0.007403318952652898,0.0550050572108602,0.04482645889358656,0.022731642492069187,-0.023829357125171334
gently,-0.002412556563156117,0.006391132445758892,-0.010673145663765676,-0.0025912469207601506,-0.006163973244236661,-0.014792410805304803,-0.009281966269007007,0.013564404826472377,0.004507134898068747,0.014574707114624668
honor,-0.06286694659419978,0.025541229228324597,-0.053371856384822676,-0.010361862907739943,-0.010777764993126798,-0.017118158429130628,-0.024805186122883585,-0.004213117697669433,-0.025177165030366645,0.00792411396839366
hide,-0.011014163608563166,-0.008213045775385239,0.008894576690772446,0.01861369280352652,0.005804587959968245,0.01726539336839116,0.01947709634583335,0.011127258421157584,0.013548850632896067,0.00722511260889928
tale,-0.00281581982348642,-0.00042727968682857587,-0.003742838291771927,0.02405528701705835,-0.023793963377968415,-0.026716762609957475,-0.0002804831898524404,-0.0005142605312352293,-0.012835430616405342,0.01685418776808659
cheek,-0.00194036944785675,0.0042843542419499165,-0.020184531859580662,0.0007315823821031568,-0.008150622585424223,-0.02869743253047492,0.018491960661039555,0.0017317464439807044,0.026838309902534423,0.0016616370035403933
soul,0.016885083267859854,-0.07675140143446253,-0.01533463140176378,-0.04623020864253896,-0.03172397760587751,-0.02379532698672573,0.0324859562759636,0.013019962888374587,0.01403084201972151,0.010408007363402805
making,0.016628646053124016,0.013918759428115443,-0.004280598259516275,0.01751866601633493,-0.00560198722972898,0.02151579193897121,0.005828335980184078,-0.002238309268271195,-0.015203066552471433,-0.020125010435082906
riding,-0.028246440933601454,0.019479084272583408,0.01635671504299862,-0.005199668017106909,-0.013081205581554288,-0.009579907438923816,0.0029119607050343446,0.007820520067629008,0.01530130973480783,6.082061796469987e-05
finished,0.007330167191799596,0.008124745300781404,-0.00802226005069647,0.01287662261243785,0.0009720175234249615,-0.011442270243940612,0.008354396213083037,0.003240530249937054,-0.004777595097721916,0.006121218305989686
smell,-0.03351091329636633,0.022928434508671915,0.02811443702554129,-0.0026831681176004993,-0.007258422521536272,0.012081893948770312,0.012720828430843732,-0.01091373599466681,0.023685814409054002,0.0010418691979649107
fellow,0.04338628759746983,0.00481782754263623,-0.011757736155897466,0.018739244964544405,-0.02539432829135891,0.048068664935123996,-0.000938064466962532,-0.02494016863197614,-0.011970498463763388,-0.027712198421478436
pride,0.00513928110134838,-0.0210762587491401,-0.016394706386388676,-0.005633728876581502,-0.012910174542678158,-0.01673143702561206,0.0018298269699940624,0.003272071503988901,0.005251670604939301,0.01543718122848832
grave,0.015028386480926147,-0.001598525681914124,-0.016996699621665345,-0.00579359553796976,-0.03205924728905999,-0.01821469203919484,0.012646197878157494,-0.0060069181349022074,0.004314196703946651,0.015679573743292968
leg,-0.02375351290217849,0.028632087070620572,0.019447314100161088,-0.031183364290447414,0.007309961198189539,0.024132020921921758,0.021425256579497492,-0.054857026693460986,0.028245342698398276,-0.0484260197622525
wants,-0.013227096420839388,0.0163913138594391,-0.01424844828706965,0.0013242657750966566,0.008853938209727697,-0.006088174483488517,0.027139959728725842,-0.002348627733421006,0.0021453652531229364,0.006210627487461208
till,0.06245040772337759,-0.06991245721986052,-0.004563364610600793,0.10962086489957816,-0.03842196805069354,-0.00945088900620644,0.11372179974411988,0.06705249493195697,0.028040188157282826,0.020001317608394284
friend,0.018317947147029418,-0.03245473599992307,-0.02329252949365777,-0.026408368675259777,-0.02439822789556204,0.0375027880797478,-0.0026427831429088463,0.004888566927782464,-0.03628511566408413,0.0007590417890185649
smile,-0.025571055652599463,0.024099321522142683,-0.03761991299651749,-0.014192920591553637,-0.013123754898748036,-0.027890987651381725,0.0003664219668649064,-0.020308456734340168,-0.004168670269565272,0.017649498669701974
climbed,-0.02321183943636902,0.01639170809479506,0.022902518766500925,0.00947237226065551,-0.01919693463621312,-0.01551814672670136,-0.003702221397873691,0.011180829588161984,-0.009519502655861153,-0.0014828325064040824
learned,-0.01553241424349545,0.010263003026773136,-0.005456277369407444,0.0073334066408161465,-0.010199973891349844,-0.01843113662122443,-0.003812511813190554,-0.007700126065443711,-0.015336633616546759,0.005074582659411297
names,-0.012358266250751827,0.011411685030766654,0.0019419817037529194,0.0020492899161394305,-0.00011803883201577888,-0.00195972405894298,-0.007014781045702534,-0.008311974403670026,-0.007940177623118262,-0.0041349102263081
listened,0.005958339791807086,0.00996213408190403,0.00839808557388945,0.0031798155711029764,-0.005231971845594425,-0.015590767014768714,0.006568798175738349,0.04083576837825102,-0.007223989425954134,0.028731759682420786
windows,0.006612824690687037,0.017345505542247817,0.005519465226360581,-0.0001164694555419516,-0.01994724227327597,-0.006920083368325563,-0.005251618674597529,0.01844386318075794,-0.010152107161865685,-0.029796083582887524
sisters,-0.01364701510532224,0.012655142780162068,-0.03272393403011647,-0.000589996364080222,-0.024163807762109933,-0.03535255845007034,0.025955079763823382,-0.03264680769733833,0.0026606779825964575,-0.02759748791723405
serve,-0.01996137309581126,0.00995761265779721,-0.029028861067800837,0.006070739082037874,-0.007196168098833136,-0.01036375248351113,-0.02199521397485827,0.005944816576002016,0.0036555023839245776,-0.0047676722222246394
laughed,-0.02463182397584861,0.031023109677815363,-0.008967821961847781,-0.008087426755461752,-0.017887132273271742,0.0014221305468151086,-0.001959826540258674,0.01813131818652276,0.004787993853453435,-0.01872088439768795
having,0.08661431259644238,0.01436007000470952,-0.031734538994666266,-0.0014896301481711995,-0.021352472695216576,0.05767879822025172,0.028559840967179423,-0.010471995388871542,-0.011686784267818037,-0.025001863688135957
died,-0.03103593958213655,0.012810574864325333,-0.010269596819063836,-0.007575575440865234,-0.012028642933417832,0.0012456525635600026,0.009280427791447528,0.004003538301355372,0.014831561944888359,0.038260986005603806
closed,-0.007330219806879466,0.01626272809479679,0.007678610279826971,-0.009243246177681212,-0.014897077768840748,-0.0069815196310822605,0.013797068184574572,0.02553992438146271,0.014645419926649448,0.013876707909073905
bear,-0.021515969468202067,-0.011551009321253181,0.018310666224316572,-0.017747002655017167,-0.030120292522698926,-0.008976936422011585,0.04979754043877158,-0.03445345260610899,0.03802770802592708,0.009083947033112562
sword,-0.12782942526274907,0.03795269628089745,0.014186485768540695,-0.03793381318616892,-0.0025427162679137858,0.0288223868352033,0.06937256878202196,0.011396075961074574,-0.0017004528896747972,0.032137130277573506
spare,-0.004860712551868024,-0.006198770864274754,-0.004650363999416336,-0.005409443333614432,-0.013090145156551302,0.00276082391641367,0.015279674658006585,-0.0021893969493217208,-0.01295872902105371,0.0017366068284002801
fought,-0.024368593578384366,-0.003479725937550559,-0.00840990547754181,-0.008100046235127055,0.002655291341149814,0.005938554080222222,0.00013603469159773358,0.0018144610297579648,-0.009653196780314042,0.0056368274300539235
story,0.0210340061743012,0.008624044225283364,0.002680778038932753,0.04037584515448678,0.07154997977035935,-0.013406953473388996,0.00748410584982758,0.017472205778804532,-0.03953689892116603,0.02795924564300161
force,-0.004237494172647276,-0.11251622615780837,0.0015153582836547215,-0.047810813800593314,-0.013997503172513167,-0.007209763870087443,0.03743570528483476,0.025602074277483847,-0.015152306443530337,0.0006456254132210521
rolled,-0.00681897490238441,0.010570022759331178,0.01765265876943146,-0.001965061645623622,-0.0036614083578004187,-0.0028162492700825625,-0.00031570841075027927,0.00028863031015331493,-0.010357255404663654,0.011419419794483177
real,0.014462064400407565,0.01386458927822281,0.0068344195526692545,0.00838271541736807,0.01868715807489701,-0.022027104474320144,0.00584303055983952,-0.005341850056576099,-0.013820275263329735,0.023449536070338544
crown,-0.03122739557445255,-0.0036789144339803214,-0.038038871425540015,-0.004665418574891548,-0.015573343260020477,-0.007649338714968174,-0.04824257674658867,-0.00019674958140005968,-0.01851592988505494,-0.005472366785923045
telling,-0.0037600794785132992,0.01444733485477268,-0.0019675291557079647,0.005098192003832273,0.010244220601155834,0.006017554299878695,0.019038896969680138,0.00019099533514729572,-0.01519244838710342,0.006513638787097066
town,0.02579214589406435,-0.02181177403209511,-0.0025524016563224575,0.051391256233075576,-0.023352918648610523,0.10883940829083369,0.031933483093328066,-0.014332002078134867,-0.0029707910253008074,-0.02059499818935949
neck,-0.017665421603975034,0.008474866781007293,-0.001398786623254892,-0.003978889974480092,-0.006538476209548309,-0.004342880507720949,0.02049149793892851,0.0075564824095002685,0.01747803741598986,0.006748675077989793
theyre,-0.018734863017289174,0.02783794852563428,0.025687550384786265,-0.024046369614998193,-0.0038543686514384305,0.033077521786962834,0.04150950268097297,0.004641696544735659,-0.01122888178106675,0.011653996945381825
subject,0.033888124544187416,0.005149270027083224,-0.018986504216944644,-0.013416394110623057,-0.011340200721068026,-0.0042514139118520625,0.011067183195103998,-0.01865026174884662,0.0027482173292501045,-0.028219342890364818
rain,-0.01646790007679954,0.022052563580922974,0.04228889187297719,0.012294978814210062,-0.0416196964164757,-0.012017130493231774,0.012649069340139743,0.03628738504847563,-0.004388633918041314,0.030585883690979268
forced,0.0022419018661394394,-0.009202860974648766,-0.0032316052497909204,0.0018550662824448915,-0.016415493035005023,-0.004765891092743745,0.010120030713300763,0.01718806139403048,0.00665066616913908,0.014221829793563859
agreed,-0.01820186815691251,0.006162721223811029,-0.0016494080313390323,0.008790176817632061,-0.0015312886186555495,-0.004289970272654132,-0.005528782142227903,-0.015784392888804944,0.0009829557493240132,-0.00813848233734616
glance,0.015072708765153384,0.008517648047621645,-0.009394629463493367,-0.004177123520276877,-0.027566555185044975,-0.02309770072225249,0.010861546314381182,0.015328014625525119,0.014150176405594229,0.007017767127892487
apart,-0.012218678121244862,0.002169348503638441,0.012319140763168259,-0.004011853507790711,-0.005792460473120413,0.0045974830542862225,0.008752835310982747,-0.00649925575411232,-0.0014109867360081385,0.0025652423812208623
stared,-0.008526789421995662,0.015432905404282191,0.0020327999947231464,-0.003557993471820338,-0.015045905007596358,-0.0006663006151353098,0.011968606518263883,0.009868692946246973,0.0011828634701873105,-0.010367371381620407
cast,0.009314776798588161,-0.019278130326149803,0.0073157549179713776,-0.008465172405416194,-0.007649534875820407,-0.006295177321564831,-0.011056048601273051,0.018150568875780457,-0.024602858288952763,0.022962535948522638
weak,-0.0020796834193343816,0.006467164074873146,-0.007543259044644845,-0.010021353273021599,-0.006684945859149263,3.3834436460196166e-05,0.00194074449711734,-0.0002222308594738477,0.020155841444113268,0.02264507819071404
grief,-0.005656376372216092,-0.037300222914630296,-0.01994236449830765,-0.0017173067014726513,-0.0150590176043537,-0.02383660874730878,0.01660748054713294,0.018809206954269464,-0.015310748811707681,0.018209653358454533
twisted,-0.02101808162551576,0.012015494459125304,-0.0005781587093419079,-0.0035232550154159457,-0.006209521667502729,0.007479981637643258,0.008191216021372502,-0.003965496903014474,0.014932009371489736,0.0019022459834444152
king,-0.22936183757383524,-0.01829735695390089,-0.308390605163094,-0.025544783807864502,-0.026681831895384398,-0.029497772132297366,-0.18107129707197428,-0.048082539326335064,-0.28122922237917014,-0.008420655183186243
large,0.02620241939487361,0.0012303318924216306,0.004616853280296651,0.0013183185108997908,-0.01813129577068401,0.0021197873593135283,-0.016122470883048086,0.019238621487390136,-0.02347969979569193,-0.013856254930671068
start,0.0001686381992121568,0.006692741454250601,0.008159977530845146,0.004040566481174416,-0.016691394774522687,0.0025406391681174274,-0.018386502888037358,-0.0006580138392801431,-0.01870367410555308,-0.005510705441905236
observed,0.03139435000699037,0.011464070327624757,-0.022230362028927357,-0.019323347677741753,-0.03320942171496446,-0.0008702366797672656,0.031002505011970192,0.018539377086301143,0.008346673918554034,-0.025932457883263614
roof,-0.0009454934185429235,0.007836790267366856,0.021742073208116913,0.011899048989617942,-0.017882226948280535,-0.0046148406907471845,0.025730524096926315,0.017084524020216853,-0.0012952785483752156,-0.0036405534534518684
walking,0.008147612850125758,0.015760824158173956,0.026240674533900585,-0.0011819615568158365,-0.021576541395913675,-0.0023186920531682634,0.0060970543941027905,0.007779158008247116,-0.020250252738503303,-0.008502610443158021
catch,-0.0023499904177813943,0.007473394047201691,0.023227541710581525,0.0029277654949543233,-0.0012916042385298988,0.0015540988537503984,0.016475464693098824,0.0052968554834172165,0.00438109427395605,0.00400634925967068
idea,0.03852146585653087,0.010593952558088707,-0.0014407884566397654,0.006645544469223694,-0.009200296361249099,-0.015633943063423895,0.006931144967289261,-0.020331897989755373,-0.0018799381280980225,-0.010586800737934065
hidden,-0.008346113856813433,0.009375086516026171,0.021091576287561677,0.019323013500628962,-0.008297591320267299,-0.013563452294969514,-0.01475647464843682,0.024257075859429385,-0.020762488506388344,0.009370685206172086
cause,0.006215097015729182,-0.02794526976847637,-0.028164758438093143,-0.0157404283425589,-0.01611279992776124,-0.000502268416699411,0.0033142896962918785,0.011938126003139878,-0.014275061296677867,-0.0063343469017308595
