book_id,chap_num,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,polarity,tfidf,label
3,46,0.31218274111675126,0.2233502538071066,0.31218274111675126,0.383248730964467,0.22842639593908629,0.37817258883248733,0.12944162436548223,0.26903553299492383,-0.3223350253807107,0.025070841780425415,"A Storm of Swords, by RR Martin–F"
3,47,0.352112676056338,0.08450704225352113,0.38309859154929576,0.3408450704225352,0.12394366197183099,0.352112676056338,0.13802816901408452,0.3436619718309859,-0.29577464788732394,0.050763111304705275,"A Storm of Swords, by RR Martin–F"
3,48,0.21428571428571427,0.23714285714285716,0.2857142857142857,0.2542857142857143,0.26285714285714284,0.2914285714285714,0.16,0.46285714285714286,-0.10285714285714286,0.05529920862664305,"A Storm of Swords, by RR Martin–F"
3,49,0.2877094972067039,0.17039106145251395,0.3240223463687151,0.27932960893854747,0.2346368715083799,0.21787709497206703,0.164804469273743,0.4441340782122905,-0.13128491620111732,0.027004510270570888,"A Storm of Swords, by RR Martin–F"
3,50,0.25842696629213485,0.19101123595505617,0.3455056179775281,0.2696629213483146,0.24719101123595505,0.2612359550561798,0.14887640449438203,0.48314606741573035,-0.1151685393258427,0.053599704482879075,"A Storm of Swords, by RR Martin–F"
3,51,0.15916955017301038,0.2698961937716263,0.2837370242214533,0.2768166089965398,0.3217993079584775,0.2629757785467128,0.17647058823529413,0.4844290657439446,0.05190311418685121,0.04025954981768287,"A Storm of Swords, by RR Martin–F"
3,52,0.2441860465116279,0.2005813953488372,0.31976744186046513,0.3372093023255814,0.22965116279069767,0.2936046511627907,0.18604651162790697,0.45058139534883723,-0.0377906976744186,0.06032901299765466,"A Storm of Swords, by RR Martin–F"
3,53,0.3475609756097561,0.23780487804878048,0.15853658536585366,0.3780487804878049,0.18902439024390244,0.3475609756097561,0.23780487804878048,0.21951219512195122,-0.27439024390243905,0.020080659309988695,"A Storm of Swords, by RR Martin–F"
3,54,0.39464882943143814,0.2040133779264214,0.22073578595317725,0.4180602006688963,0.20066889632107024,0.40468227424749165,0.19732441471571907,0.23745819397993312,-0.3612040133779264,0.026635232110208185,"A Storm of Swords, by RR Martin–F"
3,55,0.2970027247956403,0.2888283378746594,0.1335149863760218,0.3405994550408719,0.33242506811989103,0.30517711171662126,0.19618528610354224,0.37057220708446864,-0.1008174386920981,0.020289837054113413,"A Storm of Swords, by RR Martin–F"
3,56,0.25274725274725274,0.19047619047619047,0.32234432234432236,0.2673992673992674,0.2087912087912088,0.34798534798534797,0.10622710622710622,0.45054945054945056,-0.13186813186813187,0.05075277312344803,"A Storm of Swords, by RR Martin–F"
3,57,0.37091988130563797,0.18100890207715134,0.258160237388724,0.39762611275964393,0.2195845697329377,0.3115727002967359,0.1572700296735905,0.36795252225519287,-0.23738872403560832,0.04044032615887573,"A Storm of Swords, by RR Martin–F"
3,58,0.22857142857142856,0.2542857142857143,0.19428571428571428,0.26571428571428574,0.3142857142857143,0.26571428571428574,0.21428571428571427,0.4514285714285714,0.03142857142857143,0.03527397957557547,"A Storm of Swords, by RR Martin–F"
3,59,0.23684210526315788,0.3,0.23157894736842105,0.3157894736842105,0.3,0.43157894736842106,0.14210526315789473,0.3631578947368421,-0.20526315789473684,0.025377977644611582,"A Storm of Swords, by RR Martin–F"
3,60,0.42718446601941745,0.1650485436893204,0.3300970873786408,0.3883495145631068,0.19902912621359223,0.39805825242718446,0.1796116504854369,0.2669902912621359,-0.33980582524271846,0.03348949875838052,"A Storm of Swords, by RR Martin–F"
3,61,0.25766871165644173,0.22085889570552147,0.15950920245398773,0.3619631901840491,0.27607361963190186,0.34355828220858897,0.18404907975460122,0.3558282208588957,-0.08588957055214724,0.023764808371752714,"A Storm of Swords, by RR Martin–F"
3,62,0.13313609467455623,0.21005917159763313,0.29289940828402367,0.16863905325443787,0.3047337278106509,0.257396449704142,0.11538461538461539,0.5769230769230769,0.047337278106508875,0.07519695863717715,"A Storm of Swords, by RR Martin–F"
3,63,0.3148148148148148,0.23148148148148148,0.26851851851851855,0.3333333333333333,0.28703703703703703,0.2962962962962963,0.14814814814814814,0.37962962962962965,-0.16666666666666666,0.03895808371512319,"A Storm of Swords, by RR Martin–F"
3,64,0.20567375886524822,0.1702127659574468,0.2624113475177305,0.26595744680851063,0.28368794326241137,0.3120567375886525,0.1276595744680851,0.4078014184397163,-0.16666666666666666,0.04447358816203686,"A Storm of Swords, by RR Martin–F"
3,65,0.2535211267605634,0.14084507042253522,0.18309859154929578,0.38028169014084506,0.2112676056338028,0.39436619718309857,0.07042253521126761,0.29577464788732394,-0.2676056338028169,0.04141137899138083,"A Storm of Swords, by RR Martin–F"
3,66,0.16115702479338842,0.19834710743801653,0.29338842975206614,0.2603305785123967,0.2396694214876033,0.21487603305785125,0.14049586776859505,0.5702479338842975,-0.05371900826446281,0.056077518215707216,"A Storm of Swords, by RR Martin–F"
